skewness,variance,kurtosis,shannon_entropy,label
0.543713,0.334763,0.11427,0.777019,0
0.996264,0.142872,0.501298,0.169421,0
0.499836,0.881521,0.994883,0.863057,1
0.161159,0.58248,0.739547,0.296361,0
0.621027,0.104681,0.2215,0.795497,0
0.091967,0.698158,0.55008,0.740061,0
0.554429,0.206957,0.604223,0.797002,0
0.372107,0.767427,0.676106,0.677285,1
0.170449,0.512179,0.019576,0.700223,1
0.006296,0.127346,0.223477,0.044352,1
0.467811,0.142966,0.585833,0.094771,0
0.783507,0.003835,0.621292,0.611753,0
0.323581,0.909086,0.347429,0.591664,1
0.676099,0.635519,0.536237,0.663148,1
0.393452,0.393556,0.198718,0.483086,1
0.131257,0.411747,0.106608,0.075321,0
0.775412,0.669614,0.891678,0.179294,1
0.826226,0.001973,0.378713,0.466778,1
0.10683,0.626041,0.349812,0.672667,1
0.91882,0.94773,0.569047,0.956978,1
0.301258,0.450639,0.232522,0.741854,0
0.969762,0.1029,0.442347,0.401167,1
0.391944,0.226662,0.200611,0.229736,0
0.487548,0.983762,0.919029,0.556665,0
0.484318,0.123261,0.2667,0.759045,0
0.650289,0.427571,0.236114,0.696667,0
0.79903,0.559955,0.349711,0.99414,0
0.400447,0.668252,0.324984,0.048711,1
0.447607,0.76555,0.050337,0.263838,1
0.460487,0.938831,0.426419,0.554176,1
0.175708,0.251637,0.227461,0.42955,1
0.273657,0.106185,0.6084,0.29049,0
0.900012,0.115253,0.907041,0.922247,0
0.484517,0.550437,0.447444,0.833768,0
0.270086,0.978897,0.981582,0.384186,1
0.914931,0.67962,0.309719,0.344237,0
0.111241,0.921717,0.298365,0.655338,0
0.697412,0.782394,0.204794,0.253977,1
0.731459,0.304147,0.34228,0.396139,1
0.825795,0.364185,0.996124,0.633278,1
0.133208,0.770422,0.581917,0.119279,0
0.897566,0.147593,0.920957,0.305077,1
0.060967,0.622175,0.569454,0.269582,0
0.142561,0.78371,0.912557,0.83238,0
0.088864,0.311957,0.072974,0.663248,0
0.857727,0.872787,0.177623,0.961084,1
0.143479,0.14356,0.727073,0.095657,1
0.239186,0.682027,0.805371,0.451264,1
0.674119,0.584319,0.584615,0.426316,1
0.076407,0.508864,0.22049,0.436731,0
0.53753,0.984878,0.2025,0.183049,0
0.959575,0.324097,0.960723,0.444373,1
0.617413,0.078399,0.927903,0.797541,0
0.39395,0.673239,0.394907,0.908143,1
0.616638,0.340826,0.351348,0.956429,0
0.923846,0.8126,0.849403,0.719526,1
0.088072,0.358277,0.48448,0.509389,0
0.376174,0.476922,0.52971,0.318617,0
0.16466,0.446404,0.223036,0.991969,1
0.580133,0.260731,0.548562,0.46137,0
0.041481,0.852793,0.279422,0.943316,1
0.221236,0.988666,0.655151,0.717838,0
0.25799,0.595378,0.21522,0.122861,0
0.254245,0.003776,0.181509,0.112109,1
0.463926,0.534093,0.844779,0.492992,0
0.283467,0.482862,0.620768,0.753287,1
0.460389,0.86651,0.036118,0.945331,1
0.676187,0.02311,0.288922,0.959092,1
0.243192,0.381183,0.352978,0.540091,1
0.563284,0.533945,0.269184,0.926154,1
0.653935,0.81555,0.36166,0.754871,0
0.988957,0.137943,0.381928,0.190634,0
0.45467,0.922636,0.591822,0.531583,1
0.997359,0.712317,0.517557,0.540916,0
0.235369,0.943217,0.011132,0.344454,1
0.427738,0.17985,0.224746,0.934057,0
0.092131,0.751049,0.963808,0.90785,0
0.648175,0.682428,0.612133,0.309853,0
0.58202,0.81771,0.522159,0.355709,0
0.175813,0.704224,0.799703,0.334965,1
0.198421,0.184785,0.725751,0.205439,0
0.251761,0.104785,0.798851,0.629362,1
0.390553,0.172882,0.979557,0.532316,0
0.361137,0.914081,0.027442,0.267628,0
0.559616,0.332229,0.224707,0.715207,1
0.442958,0.148992,0.806542,0.785381,0
0.67989,0.700105,0.009331,0.277923,0
0.765788,0.922205,0.199434,0.489237,0
0.715088,0.324753,0.089107,0.196452,0
0.704591,0.975583,0.469788,0.070405,1
0.760322,0.751074,0.870194,0.032509,0
0.680113,0.831639,0.47452,0.452426,1
0.364719,0.361669,0.060195,0.884561,0
0.734886,0.152689,0.93758,0.130969,1
0.852508,0.830034,0.810122,0.776922,0
0.961466,0.245449,0.938492,0.961331,1
0.292584,0.424279,0.216899,0.319772,1
0.74209,0.736871,0.030214,0.954614,0
0.987492,0.772295,0.977068,0.501172,0
0.557375,0.402562,0.123012,0.102198,1
0.087608,0.232725,0.869489,0.078821,0
0.442066,0.209142,0.937414,0.392733,0
0.063245,0.976634,0.819206,0.498736,1
0.025699,0.954383,0.222277,0.768243,1
0.808993,0.359431,0.718531,0.513157,1
0.650228,0.538733,0.476411,0.931944,0
0.485266,0.400191,0.620125,0.361099,1
0.763674,0.554199,0.327398,0.115924,0
0.392433,0.737272,0.960689,0.746034,0
0.961626,0.61248,0.438939,0.31737,1
0.562452,0.512577,0.596273,0.973077,1
0.881959,0.89527,0.847477,0.02973,1
0.606107,0.432874,0.944962,0.047072,1
0.242234,0.028099,0.04368,0.65585,1
0.594559,0.413292,0.115457,0.721484,0
0.864009,0.409492,0.931954,0.568181,1
0.663564,0.530265,0.09963,0.336179,1
0.165776,0.736698,0.683204,0.887931,0
0.384426,0.454799,0.661842,0.801274,0
0.476773,0.758781,0.629554,0.470958,0
0.744836,0.091124,0.237138,0.410913,1
0.154214,0.953157,0.257371,0.531372,0
0.814023,0.399032,0.963867,0.759571,0
0.578482,0.787255,0.094219,0.961795,1
0.216839,0.752293,0.614541,0.826604,0
0.961375,0.116913,0.550368,0.556176,0
0.175554,0.74648,0.633759,0.712176,1
0.973536,0.547484,0.845727,0.929803,0
0.415523,0.969401,0.164182,0.923501,0
0.266886,0.861088,0.435358,0.597092,1
0.873513,0.350825,0.941062,0.080558,1
0.017989,0.62531,0.91699,0.67064,0
0.20214,0.712019,0.991805,0.102457,1
0.401869,0.856796,0.865586,0.966895,0
0.716814,0.694303,0.394686,0.858376,1
0.863144,0.327382,0.51886,0.275619,0
0.841067,0.619767,0.763445,0.864352,0
0.205456,0.741758,0.435925,0.120132,1
0.048075,0.416071,0.830379,0.250495,0
0.846882,0.04948,0.119725,0.719722,0
0.856475,0.718249,0.352313,0.92785,1
0.488741,0.367429,0.032286,0.32914,0
0.559167,0.259803,0.388171,0.313836,1
0.748904,0.994238,0.865619,0.140569,1
0.824685,0.709838,0.020238,0.998883,0
0.668898,0.122356,0.789352,0.84506,1
0.730651,0.847212,0.744647,0.412705,0
0.667977,0.094051,0.653583,0.530462,1
0.291049,0.431407,0.291105,0.15802,1
0.851963,0.55536,0.25178,0.533665,1
0.071141,0.692387,0.277989,0.387966,0
0.537186,0.461229,0.915547,0.152361,1
0.859149,0.412365,0.675865,0.097201,1
0.439555,0.358462,0.972487,0.334953,1
0.089776,0.918967,0.070062,0.289346,1
0.636204,0.926856,0.182481,0.913468,0
0.423549,0.713983,0.575279,0.268846,0
0.158039,0.803092,0.090527,0.592228,1
0.193696,0.224683,0.692633,0.254576,1
0.757687,0.934078,0.459061,0.858644,0
0.171796,0.569485,0.610316,0.745476,1
0.091878,0.896581,0.94557,0.459484,1
0.111118,0.511994,0.156874,0.041522,0
0.033163,0.054061,0.056828,0.09167,0
0.918068,0.660038,0.386911,0.388685,0
0.982059,0.815082,0.473329,0.613377,1
0.167775,0.050616,0.469598,0.210579,1
0.160127,0.020256,0.626497,0.235682,0
0.292433,0.491476,0.007524,0.856009,0
0.949385,0.639304,0.14696,0.53774,1
0.502882,0.964292,0.433614,0.76728,0
0.259347,0.002927,0.409455,0.342861,1
0.971655,0.931612,0.406527,0.645054,0
0.811311,0.339177,0.271336,0.484412,0
0.930526,0.639914,0.926137,0.381711,0
0.613027,0.401542,0.295485,0.226302,0
0.209742,0.579149,0.329599,0.232805,0
0.050501,0.220663,0.631771,0.751709,1
0.131216,0.85021,0.08379,0.894203,1
0.018448,0.515506,0.731125,0.021393,1
0.647786,0.953291,0.835596,0.603591,0
0.887472,0.119468,0.898813,0.460704,0
0.524196,0.352732,0.598618,0.994613,0
0.627538,0.452538,0.877647,0.073602,0
0.236862,0.848222,0.199184,0.616018,0
0.196183,0.85517,0.714357,0.911701,1
0.452252,0.829219,0.443677,0.026669,0
0.082605,0.665002,0.810985,0.002941,0
0.722541,0.596478,0.12203,0.627094,0
0.833935,0.021364,0.508777,0.598404,0
0.15449,0.00579,0.29286,0.032553,0
0.126604,0.188195,0.449834,0.435916,0
0.548313,0.929033,0.717461,0.778263,1
0.393048,0.025918,0.409918,0.965271,1
0.710092,0.96549,0.689441,0.712745,0
0.249678,0.079117,0.445872,0.958068,0
0.409523,0.053032,0.818036,0.574098,0
0.843577,0.928271,0.254526,0.429549,1
0.330032,0.603714,0.981707,0.851199,1
0.501269,0.809783,0.679943,0.785057,0
0.170159,0.905529,0.072832,0.712299,0
0.121358,0.066321,0.561833,0.505515,0
0.547857,0.120132,0.746691,0.942892,1
0.241175,0.869605,0.409862,0.093211,0
0.944187,0.398922,0.348738,0.783425,1
0.115801,0.781821,0.981879,0.297514,0
0.835848,0.416423,0.6869,0.521998,1
0.398847,0.006212,0.814874,0.940382,0
0.612258,0.172167,0.394838,0.874613,0
0.870265,0.168122,0.068519,0.955885,0
0.664845,0.938118,0.314858,0.649039,1
0.158138,0.456183,0.908322,0.044036,1
0.313985,0.751625,0.986806,0.761012,1
0.597986,0.212733,0.992776,0.227763,0
0.00429,0.579484,0.672378,0.292621,1
0.410687,0.229151,0.97588,0.487845,1
0.198831,0.703531,0.792596,0.878955,1
0.924626,0.105659,0.31881,0.882425,1
0.69557,0.430059,0.537938,0.921985,0
0.658363,0.536017,0.956207,0.989051,1
0.466078,0.676938,0.824264,0.676824,0
0.674074,0.083143,0.722069,0.755894,0
0.546027,0.909159,0.25167,0.335578,1
0.393473,0.944202,0.755176,0.15247,1
0.15525,0.35666,0.314315,0.769135,0
0.622776,0.154308,0.04358,0.765532,0
0.858245,0.900109,0.014879,0.172538,0
0.258034,0.610599,0.822009,0.127306,0
0.470138,0.963109,0.700427,0.837656,1
0.276578,0.907265,0.44809,0.986307,1
0.328988,0.536812,0.607493,0.812953,1
0.420767,0.208057,0.148455,0.535512,0
0.70174,0.394609,0.535134,0.44795,1
0.750667,0.931374,0.367799,0.562399,0
0.918554,0.527232,0.571817,0.194342,1
0.169087,0.856246,0.548688,0.674454,1
0.0741,0.601897,0.355543,0.450816,0
0.764138,0.012622,0.706413,0.163416,0
0.052771,0.995667,0.077136,0.778806,1
0.150088,0.902185,0.003822,0.31359,1
0.10406,0.410926,0.171546,0.264402,1
0.928672,0.912231,0.593901,0.80603,1
0.071005,0.368622,0.947782,0.073094,1
0.638737,0.329844,0.975779,0.181804,0
0.307082,0.539504,0.34189,0.356876,1
0.31048,0.292976,0.642119,0.83765,1
0.311512,0.312089,0.925939,0.042688,1
0.228704,0.29171,0.856917,0.332366,1
0.562791,0.923334,0.574939,0.572561,0
0.674703,0.762146,0.002601,0.908932,1
0.791276,0.557989,0.088567,0.42783,1
0.274308,0.867932,0.376809,0.432256,1
0.795868,0.430944,0.551977,0.803618,1
0.723136,0.428465,0.39108,0.073165,1
0.01037,0.711914,0.591031,0.137564,1
0.955369,0.057438,0.378347,0.004872,1
0.152862,0.71274,0.206306,0.622299,0
0.269165,0.774484,0.489793,0.040549,1
0.880089,0.403798,0.462784,0.6761,1
0.402698,0.135782,0.297484,0.251745,1
0.511656,0.066734,0.40737,0.010822,1
0.637026,0.277866,0.005079,0.892869,0
0.65098,0.84445,0.848024,0.686481,0
0.644279,0.399704,0.5849,0.400513,1
0.413115,0.282294,0.018428,0.946636,0
0.981445,0.277068,0.657291,0.215415,1
0.770146,0.829662,0.143678,0.313153,1
0.069512,0.947524,0.768236,0.98317,0
0.974598,0.605266,0.834032,0.709425,1
0.202033,0.46344,0.164065,0.968768,0
0.05058,0.515847,0.395026,0.383699,0
0.646048,0.390731,0.536446,0.297313,0
0.176128,0.662215,0.909941,0.491365,0
0.400488,0.085949,0.254854,0.95327,1
0.919903,0.318465,0.950687,0.290624,0
0.231001,0.895983,0.580819,0.63839,0
0.989302,0.0541,0.469388,0.608035,1
0.702792,0.338067,0.456447,0.792585,0
0.822076,0.655818,0.643528,0.060312,1
0.22685,0.534355,0.855655,0.658931,1
0.037946,0.852185,0.975253,0.156082,1
0.933765,0.043067,0.823303,0.617739,0
0.546037,0.830834,0.645728,0.55703,0
0.068256,0.701728,0.163677,0.621505,1
0.712173,0.536887,0.465213,0.315623,0
0.01743,0.027748,0.333448,0.264027,0
0.996235,0.037386,0.7699,0.54402,0
0.765354,0.108543,0.76431,0.327413,1
0.245128,0.200447,0.326416,0.790457,1
0.60335,0.001935,0.911587,0.549689,1
0.543116,0.457792,0.075492,0.65477,1
0.88948,0.820819,0.192259,0.70801,0
0.819514,0.142293,0.867012,0.100577,0
0.750526,0.684238,0.759512,0.059831,0
0.83005,0.384867,0.073178,0.957062,1
0.603632,0.832619,0.284332,0.669916,1
0.73704,0.249451,0.155386,0.456996,0
0.678016,0.494062,0.694264,0.077052,0
0.369839,0.280847,0.105085,0.586484,0
0.123459,0.852436,0.191158,0.770546,1
0.640951,0.671881,0.953539,0.531119,0
0.389268,0.909585,0.433087,0.0334,0
0.284698,0.521042,0.639013,0.809599,1
0.102506,0.707791,0.343142,0.423879,0
0.959104,0.08498,0.460886,0.758702,0
0.088173,0.620606,0.841968,0.2094,0
0.479278,0.664617,0.154592,0.226169,1
0.690623,0.196394,0.854524,0.614493,0
0.297576,0.27284,0.311058,0.857979,0
0.879767,0.80585,0.454168,0.363622,0
0.587505,0.403622,0.026748,0.48686,1
0.015803,0.732546,0.271534,0.813824,1
0.943052,0.580455,0.794704,0.588212,0
0.776485,0.658688,0.650341,0.61978,0
0.733384,0.777049,0.807953,0.64669,0
0.996506,0.600818,0.035796,0.666756,0
0.867962,0.614368,0.930824,0.987762,1
0.482007,0.094498,0.888895,0.891713,0
0.396034,0.775873,0.834137,0.427179,0
0.856705,0.378028,0.093614,0.226611,1
0.596119,0.692182,0.422579,0.445041,0
0.576256,0.034947,0.6699,0.521757,0
0.726014,0.717483,0.240486,0.358085,0
0.063369,0.609258,0.948362,0.289134,1
0.279129,0.734214,0.712125,0.551657,0
0.699718,0.134489,0.372265,0.863664,0
0.423911,0.769526,0.495423,0.783188,1
0.374578,0.590064,0.304906,0.408658,0
0.28381,0.746004,0.147316,0.023521,0
0.829562,0.210413,0.78526,0.7718,0
0.860089,0.595415,0.849897,0.824638,1
0.732094,0.308472,0.978023,0.68023,1
0.922982,0.439738,0.967747,0.167633,0
0.079336,0.667788,0.435399,0.458571,1
0.093725,0.573938,0.081742,0.60534,1
0.867477,0.690014,0.629581,0.727531,0
0.94604,0.334304,0.563258,0.188985,1
0.637095,0.102806,0.249627,0.602721,1
0.536728,0.584338,0.780634,0.859641,1
0.795525,0.405489,0.920283,0.163865,0
0.036204,0.395408,0.690669,0.766274,1
0.709366,0.571966,0.945623,0.762477,0
0.518183,0.295994,0.317127,0.423655,0
0.761726,0.110717,0.908861,0.868117,1
0.028186,0.908405,0.065352,0.281487,1
0.321947,0.556689,0.82577,0.970844,1
0.715999,0.714902,0.083334,0.929984,0
0.102235,0.742083,0.77746,0.150989,0
0.871809,0.177294,0.357366,0.902931,1
0.508095,0.655177,0.899045,0.881523,0
0.561577,0.795778,0.251295,0.21048,1
0.547196,0.847095,0.289172,0.771311,1
0.342887,0.742792,0.56325,0.020397,1
0.000142,0.108288,0.759507,0.710956,0
0.983957,0.844242,0.266342,0.969348,1
0.348814,0.035706,0.7937,0.130728,1
0.494243,0.792482,0.812065,0.761883,1
0.203134,0.037501,0.544074,0.282164,0
0.611832,0.722412,0.101398,0.114529,1
0.899904,0.769204,0.039568,0.789047,1
0.958807,0.789922,0.468727,0.568407,1
0.131204,0.845898,0.066322,0.533473,1
0.412262,0.646566,0.164967,0.264775,0
0.262554,0.344307,0.493702,0.6814,0
0.168873,0.891646,0.897154,0.43994,0
0.14668,0.448053,0.772907,0.431899,1
0.621499,0.022462,0.850228,0.103627,0
0.561686,0.645006,0.815435,0.419887,0
0.85356,0.702951,0.659786,0.734735,0
0.233486,0.460098,0.618075,0.932383,1
0.137388,0.598586,0.941704,0.046889,1
0.501229,0.457178,0.583844,0.578801,1
0.199849,0.503149,0.992736,0.857872,1
0.884286,0.892396,0.209527,0.823113,1
0.837308,0.008503,0.894841,0.937613,1
0.292238,0.842097,0.494978,0.798028,0
0.879912,0.670276,0.978829,0.644015,1
0.364241,0.209622,0.442328,0.572661,1
0.434388,0.719421,0.814768,0.125592,1
0.606036,0.665847,0.523351,0.897828,1
0.42491,0.804224,0.494214,0.015965,0
0.381896,0.3365,0.280034,0.540246,0
0.914122,0.659862,0.080028,0.862098,0
0.205853,0.504455,0.601504,0.086253,1
0.468238,0.722984,0.942968,0.210066,0
0.814255,0.599687,0.908518,0.466834,0
0.459856,0.473883,0.564244,0.247479,1
0.296641,0.219706,0.976253,0.267569,1
0.52911,0.153313,0.428272,0.567637,1
0.084404,0.084631,0.285511,0.737696,0
0.44571,0.511129,0.992783,0.577506,0
0.421594,0.765517,0.770751,0.65482,0
0.610223,0.902697,0.572497,0.44892,0
0.480786,0.353449,0.438099,0.724509,1
0.569615,0.417456,0.991778,0.402399,1
0.40742,0.138092,0.23969,0.797477,1
0.7382,0.229368,0.981752,0.487763,1
0.991807,0.672447,0.974053,0.925919,0
0.275239,0.580108,0.747971,0.467542,1
0.044566,0.446827,0.182862,0.091135,1
0.309784,0.692475,0.559612,0.436343,1
0.237511,0.412999,0.010075,0.503856,1
0.454788,0.189311,0.330064,0.415116,1
0.885821,0.624292,0.028844,0.16268,0
0.383717,0.106964,0.742346,0.664169,1
0.106136,0.126571,0.740982,0.654781,0
0.03477,0.693658,0.60407,0.453404,1
0.490423,0.328198,0.436306,0.381269,0
0.845945,0.778575,0.915965,0.582889,1
0.142802,0.537914,0.2036,0.503267,0
0.550466,0.525564,0.9631,0.253223,0
0.911896,0.67861,0.022931,0.938918,1
0.030965,0.651143,0.917481,0.110273,1
0.108794,0.584874,0.855478,0.689265,0
0.37668,0.25449,0.420666,0.798204,0
0.290302,0.680628,0.271249,0.552785,1
0.107995,0.905706,0.634787,0.796872,1
0.972562,0.60252,0.950668,0.345918,1
0.41813,0.829885,0.747396,0.194096,1
0.352092,0.7977,0.487754,0.068354,1
0.312639,0.691229,0.300936,0.046242,1
0.230326,0.602511,0.77647,0.34723,1
0.083164,0.543235,0.092742,0.316618,0
0.830949,0.603952,0.556126,0.905976,1
0.866364,0.181382,0.868955,0.792721,0
0.615199,0.52559,0.555379,0.175518,0
0.596528,0.925891,0.282613,0.196938,1
0.820297,0.494904,0.907634,0.774195,0
0.26635,0.505022,0.685725,0.099046,1
0.173162,0.893739,0.669933,0.097121,1
0.144774,0.281337,0.674472,0.634883,1
0.58649,0.051011,0.767858,0.512821,0
0.971787,0.367071,0.593409,0.800803,0
0.521763,0.844972,0.607532,0.810059,0
0.770639,0.324603,0.530677,0.404076,0
0.8737,0.522943,0.862454,0.920789,1
0.221306,0.805363,0.77654,0.577106,1
0.43077,0.492414,0.397551,0.709307,0
0.770894,0.201094,0.432613,0.206542,0
0.39439,0.079057,0.395685,0.319911,1
0.760107,0.913786,0.446734,0.102591,0
0.36786,0.244433,0.14694,0.285062,1
0.008815,0.671805,0.058791,0.521868,1
0.528454,0.790672,0.837978,0.469013,0
0.300171,0.153901,0.519636,0.863262,0
0.236635,0.599798,0.789038,0.727684,0
0.951441,0.966472,0.830139,0.750506,1
0.298689,0.463819,0.655367,0.08514,1
0.616035,0.038067,0.577305,0.049916,0
0.660781,0.651578,0.705861,0.768337,1
0.920492,0.729791,0.569157,0.102526,0
0.607402,0.925332,0.67091,0.475288,0
0.52132,0.008755,0.451393,0.668851,1
0.845055,0.231587,0.097544,0.653182,1
0.277146,0.750493,0.867396,0.582892,1
0.63117,0.000527,0.194192,0.378017,1
0.989897,0.985752,0.136278,0.493978,0
0.548828,0.141508,0.634972,0.412115,1
0.543023,0.974604,0.872739,0.936623,1
0.505998,0.537276,0.617344,0.602817,0
0.213224,0.17591,0.296666,0.63389,1
0.884799,0.123543,0.575067,0.671639,0
0.455605,0.701366,0.792342,0.699945,0
0.696752,0.024481,0.635718,0.020811,1
0.848571,0.19759,0.580385,0.773776,0
0.513561,0.390197,0.215198,0.46692,0
0.120588,0.400713,0.984885,0.378399,1
0.83051,0.124352,0.325255,0.365229,1
0.333715,0.386127,0.065435,0.765381,1
0.420742,0.019714,0.951887,0.55431,0
0.542271,0.978285,0.917679,0.464847,1
0.306746,0.510726,0.91524,0.317576,0
0.04675,0.236471,0.044709,0.607735,1
0.905345,0.994721,0.635813,0.208093,0
0.671327,0.114817,0.71813,0.255085,0
0.210201,0.739156,0.117066,0.73961,1
0.087979,0.668919,0.674151,0.311687,1
0.097277,0.109522,0.197404,0.34971,0
0.685311,0.348154,0.931438,0.151822,0
0.065778,0.619688,0.936176,0.192644,1
0.152016,0.61393,0.429578,0.960585,1
0.597568,0.592617,0.631503,0.271638,1
0.636861,0.343702,0.791064,0.072941,1
0.343287,0.219933,0.988422,0.133621,0
0.946593,0.859185,0.928516,0.756871,0
0.706982,0.304878,0.342723,0.255014,1
0.652275,0.137217,0.828305,0.156476,0
0.276984,0.948546,0.000051,0.700473,0
0.762672,0.179287,0.134549,0.022567,0
0.918095,0.086909,0.93755,0.685619,0
0.731054,0.640223,0.034674,0.543654,0
0.243514,0.46698,0.290791,0.365774,1
0.177229,0.138737,0.543477,0.04483,0
0.094173,0.283308,0.405159,0.019818,1
0.149596,0.675305,0.644645,0.434964,0
0.138583,0.92365,0.891838,0.588312,0
0.667759,0.030412,0.961143,0.99523,1
0.371303,0.665884,0.852675,0.6641,1
0.153638,0.381254,0.376214,0.408929,1
0.516224,0.040986,0.692582,0.596109,1
0.873035,0.629416,0.298228,0.472288,0
0.989772,0.114181,0.403903,0.511872,0
0.540933,0.751171,0.054839,0.472974,1
0.606482,0.787979,0.083889,0.101527,1
0.59538,0.733868,0.85657,0.605412,0
0.180556,0.196615,0.351825,0.785474,1
0.029007,0.549091,0.788691,0.770014,1
0.128611,0.832461,0.668716,0.747807,1
0.843681,0.793548,0.918651,0.406999,0
0.991204,0.622395,0.871567,0.428168,0
0.86777,0.539557,0.386514,0.330089,0
0.102834,0.123199,0.356606,0.347012,0
0.470634,0.835634,0.597226,0.374111,0
0.89355,0.417456,0.595665,0.339808,1
0.000062,0.446956,0.033679,0.742917,0
0.393962,0.362862,0.095704,0.387308,0
0.63653,0.232062,0.432157,0.88819,0
0.593501,0.165499,0.676707,0.312914,0
0.226829,0.594975,0.513239,0.268077,1
0.942477,0.7712,0.70582,0.497299,0
0.151606,0.588321,0.356769,0.14242,1
0.345454,0.241587,0.254543,0.111974,1
0.599231,0.766679,0.526929,0.169451,0
0.200536,0.374344,0.671753,0.410331,1
0.583294,0.284667,0.075028,0.230476,0
0.347473,0.489361,0.127913,0.01597,1
0.261002,0.4246,0.73688,0.732461,0
0.200924,0.173111,0.184942,0.180882,1
0.200068,0.188752,0.216935,0.799494,0
0.242752,0.709219,0.525174,0.187443,1
0.619827,0.542013,0.351527,0.877911,1
0.015038,0.223319,0.034392,0.141028,1
0.413171,0.650208,0.449704,0.810148,1
0.328201,0.27896,0.654765,0.201247,1
0.173764,0.578968,0.792862,0.615639,0
0.058133,0.231596,0.021995,0.996991,1
0.223471,0.646966,0.789193,0.938507,1
0.282795,0.024479,0.349469,0.018722,1
0.366264,0.506266,0.127325,0.389203,1
0.376397,0.21516,0.158445,0.079427,1
0.949938,0.213022,0.164479,0.644364,1
0.941561,0.714836,0.8975,0.619194,0
0.42732,0.472543,0.984685,0.290984,0
0.784734,0.950735,0.45211,0.019545,0
0.522877,0.620507,0.149916,0.309393,0
0.311159,0.057085,0.654322,0.888475,0
0.470759,0.314123,0.445018,0.986714,1
0.278752,0.032464,0.517465,0.675918,0
0.194411,0.843392,0.3685,0.589941,1
0.372657,0.674469,0.788799,0.248563,0
0.18072,0.108003,0.030505,0.829416,1
0.067733,0.388425,0.777598,0.714735,1
0.132552,0.422496,0.504318,0.837934,0
0.885426,0.984334,0.914648,0.767028,1
0.183789,0.337692,0.159231,0.108782,0
0.493262,0.398475,0.775014,0.811616,0
0.912893,0.958291,0.707937,0.448667,0
0.957758,0.722559,0.012921,0.368372,1
0.987112,0.407021,0.108094,0.752176,0
0.074848,0.396138,0.959243,0.252085,1
0.814921,0.121033,0.431869,0.162064,0
0.476042,0.551027,0.826072,0.937592,1
0.976592,0.003247,0.52539,0.232755,1
0.843751,0.542608,0.228889,0.677724,0
0.683978,0.329997,0.579255,0.246591,1
0.051468,0.985873,0.89143,0.902547,0
0.476025,0.30812,0.897456,0.012184,0
0.225538,0.915112,0.158248,0.802168,1
0.4908,0.111229,0.311843,0.7057,1
0.500236,0.022146,0.960092,0.426135,0
0.591473,0.178077,0.845837,0.831278,0
0.244871,0.121362,0.863211,0.909969,0
0.535227,0.566453,0.90287,0.963347,0
0.262487,0.534545,0.141437,0.197271,0
0.240099,0.628186,0.157435,0.052837,1
0.252432,0.999937,0.454249,0.595298,0
0.061996,0.479932,0.362166,0.968275,1
0.648144,0.198498,0.986808,0.678763,0
0.295142,0.406004,0.448693,0.247808,1
0.726511,0.819655,0.740846,0.468517,0
0.701029,0.830401,0.361674,0.00495,1
0.992368,0.913748,0.828029,0.181512,1
0.82881,0.718051,0.348686,0.65109,0
0.551046,0.878611,0.000863,0.281525,1
0.466633,0.310827,0.066356,0.692537,1
0.851702,0.52401,0.291481,0.085124,0
0.24917,0.677666,0.697626,0.511891,0
0.804767,0.287953,0.210997,0.473076,1
0.070174,0.302818,0.949337,0.742215,0
0.2802,0.594903,0.911935,0.720893,0
0.896415,0.989852,0.875774,0.163056,0
0.445641,0.297004,0.001933,0.021391,0
0.991802,0.381502,0.039866,0.42405,0
0.24391,0.18274,0.072097,0.122106,0
0.14685,0.948612,0.330738,0.434189,1
0.685595,0.349741,0.33793,0.200415,1
0.781878,0.587129,0.830088,0.21706,0
0.34118,0.526628,0.96713,0.596631,0
0.300161,0.271741,0.418141,0.823383,1
0.377785,0.419063,0.322263,0.735927,0
0.175512,0.392611,0.520725,0.211299,0
0.618218,0.482412,0.384208,0.305689,1
0.556242,0.987244,0.077342,0.123148,0
0.07756,0.910594,0.775139,0.884169,1
0.214733,0.081214,0.943455,0.246531,1
0.148198,0.258037,0.518655,0.251526,0
0.665671,0.185831,0.519426,0.420053,0
0.870243,0.813897,0.003836,0.681286,1
0.42342,0.918564,0.558748,0.946057,0
0.471832,0.156737,0.429912,0.325501,1
0.763456,0.009941,0.397344,0.306057,0
0.711988,0.303321,0.674268,0.034455,0
0.977813,0.912397,0.726108,0.523078,0
0.342964,0.41497,0.066572,0.370203,0
0.01646,0.514504,0.785765,0.440655,1
0.782873,0.172702,0.296759,0.617811,0
0.51094,0.138741,0.159585,0.599085,1
0.437965,0.030022,0.032472,0.046478,0
0.320395,0.954618,0.758091,0.12565,0
0.501043,0.246694,0.463341,0.499185,0
0.85112,0.320767,0.809231,0.113836,1
0.237672,0.270761,0.373998,0.694321,1
0.452621,0.780443,0.015861,0.571437,1
0.495224,0.683495,0.889973,0.170787,1
0.527722,0.099967,0.954604,0.687093,0
0.858326,0.45795,0.246729,0.754334,1
0.243808,0.460876,0.620521,0.897168,1
0.091707,0.216687,0.47467,0.422207,1
0.356582,0.037837,0.140159,0.147942,0
0.267901,0.929938,0.662244,0.069661,1
0.796807,0.691219,0.075614,0.65149,0
0.592592,0.135065,0.041931,0.341761,0
0.875651,0.258985,0.018022,0.516232,0
0.543592,0.078201,0.290765,0.156251,0
0.009319,0.617679,0.181852,0.316929,1
